CN	044100	临猗县	山西省	24	运城市	1408	临猗县	1803312	35.14413	110.60928	4
CN	044200	万荣县	山西省	24	运城市	1408	万荣县	1791771	35.39125	110.71407	4
CN	044300	平陆县	山西省	24	运城市	1408	平陆县	1798741	34.89785	111.19413	4
CN	044400	夏县	山西省	24	运城市	1408	夏县	1789753	35.10987	111.3545	4
CN	044500	永济市	山西省	24	运城市	1408	永济市	1786321	34.89893	110.47634	4
CN	044600	芮城县	山西省	24	运城市	1408	芮城县	1797059	34.70978	110.5651	4
CN	045000	城区	山西省	24	大同市	1402	朔城区	1794329	39.31667	112.41667	4
CN	045000	矿区	山西省	24	阳泉市	1403	大同矿区	8053960	40.02677	113.15602	4
CN	045000	郊区	山西省	24	长治市	1404	南郊区	6642576	40.01112	113.10049	4
CN	045000	阳泉市	山西省	24	阳泉市	1403	阳泉郊区	8053971	37.9391	113.56831	4
CN	045100	盂县	山西省	24	阳泉市	1403	盂县	1785568	38.25733	113.31886	4
CN	045200	平定县	山西省	24	阳泉市	1403	平定县	1798825	37.79188	113.63503	4
CN	045300	昔阳县	山西省	24	晋中市	1407	昔阳县	1788158	37.55801	113.69609	4
CN	045400	寿阳县	山西省	24	晋中市	1407	寿阳县	1794777	37.80513	113.12072	4
CN	046000	城区	山西省	24	晋城市	1405	朔城区	1794329	39.31667	112.41667	4
CN	046000	郊区	山西省	24	阳泉市	1403	南郊区	6642576	40.01112	113.10049	4
CN	046000	长治市	山西省	24	长治市	1404	长治县	1815460	36.01064	113.06079	4
CN	046100	屯留县	山西省	24	长治市	1404	屯留县	1792364	36.34404	112.70835	4
CN	046200	襄垣县	山西省	24	长治市	1404	襄垣县	1790444	36.57433	112.97831	4
CN	046300	武乡县	山西省	24	长治市	1404	武乡县	1790914	36.81671	112.88817	4
CN	046400	沁县	山西省	24	长治市	1404	沁县	1797560	36.69721	112.65205	4
CN	046500	沁源县	山西省	24	长治市	1404	沁源县	1797553	36.70724	112.25806	4
CN	046600	长子县	山西省	24	长治市	1404	长子县	1784996	36.11276	112.80117	4
CN	046700	高平市	山西省	24	晋城市	1405	高平市	1810434	35.8088	112.90494	4
CN	047100	长治县	山西省	24	长治市	1404	长治县	1815460	36.01064	113.06079	4
CN	047300	壶关县	山西省	24	长治市	1404	壶关县	1806901	35.97369	113.33629	4
CN	047400	平顺县	山西省	24	长治市	1404	平顺县	1798687	36.20333	113.43667	4
CN	047500	潞城市	山西省	24	长治市	1404	潞城市	1802164	36.36267	113.22835	4
CN	047600	黎城县	山西省	24	长治市	1404	黎城县	1803786	36.63478	113.37874	4
CN	048000	城区	山西省	24	阳泉市	1403	朔城区	1794329	39.31667	112.41667	4
CN	048000	晋城市	山西省	24	晋城市	1405	晋城城区	8053996	35.50677	112.83779	4
CN	048000	泽州县	山西省	24	晋城市	1405	泽州县	6642566	35.42746	112.90303	4
CN	048100	阳城县	山西省	24	晋城市	1405	阳城县	1787662	35.39193	112.36619	4
CN	048200	沁水县	山西省	24	晋城市	1405	沁水县	1797567	35.78793	112.3456	4
CN	048300	陵川县	山西省	24	晋城市	1405	陵川县	1803544	35.66794	113.31359	4
CN	050000	新华区	河北省	10	石家庄市	1301	新华区	6586371	38.31505	116.86675	4
CN	050000	桥东区	河北省	10	张家口市	1307	桥东区	6586387	40.78876	114.88706	4
CN	050000	桥西区	河北省	10	石家庄市	1301	桥西区	6586386	40.66667	114.85278	4
CN	050000	石家庄市	河北省	10	石家庄市	1301	鹰手营子矿区	8029389	40.53699	117.72725	4
CN	050000	裕华区	河北省	10	石家庄市	1301	裕华区	6586364	38	114.53611	4
CN	050000	长安区	河北省	10	石家庄市	1301	长安区	6586367	38.05	114.54167	4
CN	050100	井陉矿区	河北省	10	石家庄市	1301	井陉矿区	6586369	38.06944	114.04167	4
CN	050200	鹿泉市	河北省	10	石家庄市	1301	鹿泉市	1806654	38.07825	114.32969	4
